//DATASET,
//created,Tue, 07 Jul 2026 14:25:05 GMT

//TRACE,Waveform,Input 1
//SampledBand
#Time,Amplitude
#(ns),(a.u.)
136.4735,0.0012
136.4741,0.0012
136.4747,0.0012
136.4753,0.0012
136.4759,0.0011
136.4765,0.0012
136.4771,0.0012
136.4776,0.0012
136.4782,0.0012
136.4788,0.0013
136.4794,0.0013
136.48,0.0013
136.4806,0.0014
136.4812,0.0014
136.4818,0.0015
136.4824,0.0015
136.4829,0.0015
136.4835,0.0016
136.4841,0.0016
136.4847,0.0016
136.4853,0.0016
136.4859,0.0016
136.4865,0.0017
136.4871,0.0017
136.4876,0.0017
136.4882,0.0017
136.4888,0.0017
136.4894,0.0017
136.49,0.0018
136.4906,0.0018
136.4912,0.0018
136.4918,0.0018
136.4924,0.0018
136.4929,0.0017
136.4935,0.0017
136.4941,0.0017
136.4947,0.0016
136.4953,0.0016
136.4959,0.0015
136.4965,0.0014
136.4971,0.0013
136.4976,0.0012
136.4982,0.0012
136.4988,0.0011
136.4994,0.001
136.5,0.0009
136.5006,0.0008
136.5012,0.0007
136.5018,0.0007
136.5024,0.0006
136.5029,0.0006
136.5035,0.0006
136.5041,0.0006
136.5047,0.0006
136.5053,0.0006
136.5059,0.0007
136.5065,0.0007
136.5071,0.0008
136.5076,0.0008
136.5082,0.0009
136.5088,0.001
136.5094,0.001
136.51,0.0011
136.5106,0.0011
136.5112,0.0012
136.5118,0.0012
136.5124,0.0012
136.5129,0.0011
136.5135,0.0011
136.5141,0.0011
136.5147,0.001
136.5153,0.0009
136.5159,0.0008
136.5165,0.0007
136.5171,0.0006
136.5176,0.0005
136.5182,0.0004
136.5188,0.0003
136.5194,0.0003
136.52,0.0002
136.5206,0.0001
136.5212,0.0001
136.5218,0.0001
136.5224,0
136.5229,0
136.5235,0.0001
136.5241,0.0001
136.5247,0.0001
136.5253,0.0002
136.5259,0.0002
136.5265,0.0003
136.5271,0.0003
136.5276,0.0004
136.5282,0.0004
136.5288,0.0005
136.5294,0.0005
136.53,0.0006
136.5306,0.0006
136.5312,0.0006
136.5318,0.0006
136.5324,0.0006
136.5329,0.0006
136.5335,0.0005
136.5341,0.0005
136.5347,0.0005
136.5353,0.0004
136.5359,0.0004
136.5365,0.0003
136.5371,0.0002
136.5376,0.0002
136.5382,0.0001
136.5388,0.0001
136.5394,0.0001
136.54,0
136.5406,0
136.5412,0
136.5418,0
136.5424,0
136.5429,0
136.5435,0
136.5441,0
136.5447,0
136.5453,0
136.5459,0
136.5465,0
136.5471,0
136.5476,0.0001
136.5482,0.0001
136.5488,0.0001
136.5494,0.0001
136.55,0.0001
136.5506,0.0002
136.5512,0.0002
136.5518,0.0002
136.5524,0.0003
136.5529,0.0003
136.5535,0.0004
136.5541,0.0005
136.5547,0.0006
136.5553,0.0006
136.5559,0.0007
136.5565,0.0008
136.5571,0.0009
136.5576,0.0009
136.5582,0.001
136.5588,0.001
136.5594,0.0011
136.56,0.0011
136.5606,0.001
136.5612,0.001
136.5618,0.001
136.5624,0.0009
136.5629,0.0008
136.5635,0.0007
136.5641,0.0006
136.5647,0.0005
136.5653,0.0005
136.5659,0.0004
136.5665,0.0003
136.5671,0.0002
136.5676,0.0002
136.5682,0.0001
136.5688,0.0001
136.5694,0
136.57,0
136.5706,0
136.5712,0.0001
136.5718,0.0001
136.5724,0.0001
136.5729,0.0002
136.5735,0.0002
136.5741,0.0003
136.5747,0.0003
136.5753,0.0003
136.5759,0.0004
136.5765,0.0004
136.5771,0.0005
136.5776,0.0005
136.5782,0.0005
136.5788,0.0005
136.5794,0.0005
136.58,0.0005
136.5806,0.0004
136.5812,0.0004
136.5818,0.0004
136.5824,0.0003
136.5829,0.0002
136.5835,0.0002
136.5841,0.0001
136.5847,0.0001
136.5853,0
136.5859,0
136.5865,0
136.5871,0
136.5876,0
136.5882,0
136.5888,0.0001
136.5894,0.0001
136.59,0.0002
136.5906,0.0003
136.5912,0.0005
136.5918,0.0006
136.5924,0.0007
136.5929,0.0009
136.5935,0.001
136.5941,0.0011
136.5947,0.0012
136.5953,0.0013
136.5959,0.0014
136.5965,0.0015
136.5971,0.0016
136.5976,0.0016
136.5982,0.0017
136.5988,0.0017
136.5994,0.0018
136.6,0.0018
136.6006,0.0018
136.6012,0.0018
136.6018,0.0019
136.6024,0.0019
136.6029,0.0019
136.6035,0.0019
136.6041,0.0019
136.6047,0.0019
136.6053,0.0018
136.6059,0.0018
136.6065,0.0017
136.6071,0.0017
136.6076,0.0016
136.6082,0.0015
136.6088,0.0014
136.6094,0.0013
136.61,0.0011
136.6106,0.001
136.6112,0.0009
136.6118,0.0007
136.6124,0.0006
136.6129,0.0004
136.6135,0.0003
136.6141,0.0002
136.6147,0.0001
136.6153,0.0001
136.6159,0
136.6165,0
136.6171,0
136.6176,0.0001
136.6182,0.0002
136.6188,0.0003
136.6194,0.0004
136.62,0.0005
136.6206,0.0007
136.6212,0.0008
136.6218,0.001
136.6224,0.0011
136.6229,0.0013
136.6235,0.0014
136.6241,0.0015
136.6247,0.0016
136.6253,0.0017
136.6259,0.0017
136.6265,0.0018
136.6271,0.0018
136.6276,0.0018
136.6282,0.0018
136.6288,0.0017
136.6294,0.0017
136.63,0.0016
136.6306,0.0016
136.6312,0.0015
136.6318,0.0015
136.6324,0.0014
136.6329,0.0014
136.6335,0.0013
136.6341,0.0013
136.6347,0.0012
136.6353,0.0012
136.6359,0.0012
136.6365,0.0012
136.6371,0.0012
136.6376,0.0011
136.6382,0.0011
136.6388,0.0011
136.6394,0.0011
136.64,0.0011
136.6406,0.0011
136.6412,0.0011
136.6418,0.0012
136.6424,0.0012
136.6429,0.0012
136.6435,0.0011
136.6441,0.0011
136.6447,0.0011
136.6453,0.0011
136.6459,0.0011
136.6465,0.0011
136.6471,0.001
136.6476,0.001
136.6482,0.001
136.6488,0.0009
136.6494,0.0009
136.65,0.0008
136.6506,0.0007
136.6512,0.0007
136.6518,0.0006
136.6524,0.0006
136.6529,0.0005
136.6535,0.0005
136.6541,0.0005
136.6547,0.0004
136.6553,0.0004
136.6559,0.0004
136.6565,0.0003
136.6571,0.0003
136.6576,0.0003
136.6582,0.0002
136.6588,0.0002
136.6594,0.0002
136.66,0.0001
136.6606,0.0001
136.6612,0.0001
136.6618,0.0001
136.6624,0.0001
136.6629,0.0001
136.6635,0.0001
136.6641,0.0001
136.6647,0.0001
136.6653,0.0002
136.6659,0.0002
136.6665,0.0002
136.6671,0.0003
136.6676,0.0003
136.6682,0.0004
136.6688,0.0004
136.6694,0.0005
136.67,0.0005
136.6706,0.0005
136.6712,0.0005
136.6718,0.0005
136.6724,0.0005
136.6729,0.0005
136.6735,0.0005
136.6741,0.0005
136.6747,0.0005
136.6753,0.0005
136.6759,0.0005
136.6765,0.0005
136.6771,0.0005
136.6776,0.0005
136.6782,0.0005
136.6788,0.0005
136.6794,0.0005
136.68,0.0005
136.6806,0.0005
136.6812,0.0006
136.6818,0.0006
136.6824,0.0006
136.6829,0.0007
136.6835,0.0007
136.6841,0.0007
136.6847,0.0008
136.6853,0.0008
136.6859,0.0009
136.6865,0.0009
136.6871,0.001
136.6876,0.001
136.6882,0.0011
136.6888,0.0011
136.6894,0.0011
136.69,0.0012
136.6906,0.0012
136.6912,0.0012
136.6918,0.0011
136.6924,0.0011
136.6929,0.0011
136.6935,0.001
136.6941,0.0009
136.6947,0.0009
136.6953,0.0008
136.6959,0.0007
136.6965,0.0006
136.6971,0.0005
136.6976,0.0004
136.6982,0.0004
136.6988,0.0003
136.6994,0.0002
136.7,0.0002
136.7006,0.0001
136.7012,0.0001
136.7018,0.0001
136.7024,0
136.7029,0
136.7035,0
136.7041,0
136.7047,0
136.7053,0.0001
136.7059,0.0001
136.7065,0.0001
136.7071,0.0001
136.7076,0.0001
136.7082,0.0001
136.7088,0.0001
136.7094,0.0001
136.71,0.0001
136.7106,0.0001
136.7112,0.0001
136.7118,0.0001
136.7124,0
136.7129,0
136.7135,0
136.7141,0
136.7147,0
136.7153,0
136.7159,0
136.7165,0
136.7171,0
136.7176,0
136.7182,0
136.7188,0
136.7194,0
136.72,0.0001
136.7206,0.0001
136.7212,0.0001
136.7218,0.0002
136.7224,0.0003
136.7229,0.0003
136.7235,0.0004
136.7241,0.0005
136.7247,0.0005
136.7253,0.0006
136.7259,0.0007
136.7265,0.0008
136.7271,0.0008
136.7276,0.0009
136.7282,0.001
136.7288,0.0011
136.7294,0.0011
136.73,0.0012
136.7306,0.0013
136.7312,0.0013
136.7318,0.0014
136.7324,0.0014
136.7329,0.0014
136.7335,0.0015
136.7341,0.0015
136.7347,0.0015
136.7353,0.0015
136.7359,0.0016
136.7365,0.0016
136.7371,0.0016
136.7376,0.0016
136.7382,0.0016
136.7388,0.0017
136.7394,0.0017
136.74,0.0017
136.7406,0.0017
136.7412,0.0017
136.7418,0.0017
136.7424,0.0017
136.7429,0.0017
136.7435,0.0017
136.7441,0.0017
136.7447,0.0018
136.7453,0.0018
136.7459,0.0018
136.7465,0.0018
136.7471,0.0017
136.7476,0.0017
136.7482,0.0017
136.7488,0.0016
136.7494,0.0016
136.75,0.0015
136.7506,0.0014
136.7512,0.0014
136.7518,0.0013
136.7524,0.0012
136.7529,0.0011
136.7535,0.001
136.7541,0.0009
136.7547,0.0009
136.7553,0.0008
136.7559,0.0007
136.7565,0.0007
136.7571,0.0006
136.7576,0.0006
136.7582,0.0006
136.7588,0.0006
136.7594,0.0005
136.76,0.0005
136.7606,0.0006
136.7612,0.0006
136.7618,0.0006
136.7624,0.0006
136.7629,0.0006
136.7635,0.0006
136.7641,0.0006
136.7647,0.0006
136.7653,0.0006
136.7659,0.0006
136.7665,0.0006
136.7671,0.0006
136.7676,0.0005
136.7682,0.0005
136.7688,0.0005
136.7694,0.0004
136.77,0.0004
136.7706,0.0003
136.7712,0.0003
136.7718,0.0002
136.7724,0.0001
136.7729,0.0001
136.7735,0
136.7741,0
136.7747,0
136.7753,0
136.7759,0
136.7765,0
136.7771,0.0001
136.7776,0.0001
136.7782,0.0002
136.7788,0.0003
136.7794,0.0004
136.78,0.0006
136.7806,0.0007
136.7812,0.0008
136.7818,0.001
136.7824,0.0011
136.7829,0.0013
136.7835,0.0014
136.7841,0.0015
136.7847,0.0016
136.7853,0.0016
136.7859,0.0017
136.7865,0.0017
136.7871,0.0017
136.7876,0.0017
136.7882,0.0017
136.7888,0.0016
136.7894,0.0016
136.79,0.0015
136.7906,0.0015
136.7912,0.0014
136.7918,0.0014
136.7924,0.0013
136.7929,0.0013
136.7935,0.0012
136.7941,0.0012
136.7947,0.0012
136.7953,0.0012
136.7959,0.0012
136.7965,0.0012
136.7971,0.0012
136.7976,0.0012
136.7982,0.0013
136.7988,0.0013
136.7994,0.0014
136.8,0.0014
136.8006,0.0014
136.8012,0.0015
136.8018,0.0015
136.8024,0.0015
136.8029,0.0016
136.8035,0.0016
136.8041,0.0016
136.8047,0.0016
136.8053,0.0016
136.8059,0.0016
136.8065,0.0016
136.8071,0.0017
136.8076,0.0017
136.8082,0.0017
136.8088,0.0017
136.8094,0.0017
136.81,0.0017
136.8106,0.0017
136.8112,0.0017
136.8118,0.0017
136.8124,0.0017
136.8129,0.0017
136.8135,0.0016
136.8141,0.0016
136.8147,0.0016
136.8153,0.0016
136.8159,0.0016
136.8165,0.0015
136.8171,0.0015
136.8176,0.0015
136.8182,0.0015
136.8188,0.0014
136.8194,0.0014
136.82,0.0014
136.8206,0.0013
136.8212,0.0013
136.8218,0.0013
136.8224,0.0012
136.8229,0.0012
136.8235,0.0012
136.8241,0.0011
136.8247,0.0011
136.8253,0.0011
136.8259,0.001
136.8265,0.001
136.8271,0.0009
136.8276,0.0009
136.8282,0.0008
136.8288,0.0008
136.8294,0.0008
136.83,0.0007
136.8306,0.0007
136.8312,0.0006
136.8318,0.0006
136.8324,0.0006
136.8329,0.0006
136.8335,0.0005
136.8341,0.0005
136.8347,0.0005
136.8353,0.0005
136.8359,0.0005
136.8365,0.0005
136.8371,0.0005
136.8376,0.0005
136.8382,0.0005
136.8388,0.0005
136.8394,0.0005
136.84,0.0006
136.8406,0.0006
136.8412,0.0006
136.8418,0.0006
136.8424,0.0006
136.8429,0.0006
136.8435,0.0006
136.8441,0.0005
136.8447,0.0005
136.8453,0.0005
136.8459,0.0004
136.8465,0.0004
136.8471,0.0003
136.8476,0.0003
136.8482,0.0002
136.8488,0.0002
136.8494,0.0001
136.85,0.0001
136.8506,0.0001
136.8512,0.0001
136.8518,0
136.8524,0
136.8529,0
136.8535,0
136.8541,0.0001
136.8547,0.0001
136.8553,0.0001
136.8559,0.0001
136.8565,0.0002
136.8571,0.0002
136.8576,0.0003
136.8582,0.0003
136.8588,0.0004
136.8594,0.0004
136.86,0.0005
136.8606,0.0005
136.8612,0.0006
136.8618,0.0007
136.8624,0.0008
136.8629,0.0008
136.8635,0.0009
136.8641,0.001
136.8647,0.0011
136.8653,0.0012
136.8659,0.0013
136.8665,0.0014
136.8671,0.0015
136.8676,0.0015
136.8682,0.0016
136.8688,0.0016
136.8694,0.0017
136.87,0.0017
136.8706,0.0017
136.8712,0.0016
136.8718,0.0016
136.8724,0.0015
136.8729,0.0014
136.8735,0.0012
136.8741,0.0011
136.8747,0.0009
136.8753,0.0008
136.8759,0.0006
136.8765,0.0005
136.8771,0.0004
136.8776,0.0003
136.8782,0.0002
136.8788,0.0001
136.8794,0
136.88,0
136.8806,0.0001
136.8812,0.0001
136.8818,0.0002
136.8824,0.0003
136.8829,0.0004
136.8835,0.0005
136.8841,0.0007
136.8847,0.0008
136.8853,0.001
136.8859,0.0011
136.8865,0.0013
136.8871,0.0014
136.8876,0.0015
136.8882,0.0016
136.8888,0.0017
136.8894,0.0017
136.89,0.0017
136.8906,0.0017
136.8912,0.0017
136.8918,0.0017
136.8924,0.0017
136.8929,0.0016
136.8935,0.0016
136.8941,0.0016
136.8947,0.0015
136.8953,0.0015
136.8959,0.0014
136.8965,0.0014
136.8971,0.0013
136.8976,0.0013
136.8982,0.0012
136.8988,0.0012
136.8994,0.0011
136.9,0.0011
136.9006,0.001
136.9012,0.001
136.9018,0.0009
136.9024,0.0009
136.9029,0.0008
136.9035,0.0008
136.9041,0.0007
136.9047,0.0007
136.9053,0.0007
136.9059,0.0006
136.9065,0.0006
136.9071,0.0005
136.9076,0.0005
136.9082,0.0004
136.9088,0.0004
136.9094,0.0004
136.91,0.0003
136.9106,0.0003
136.9112,0.0003
136.9118,0.0002
136.9124,0.0002
136.9129,0.0001
136.9135,0.0001
136.9141,0.0001
136.9147,0.0001
136.9153,0
136.9159,0
136.9165,0
136.9171,0
136.9176,0.0001
136.9182,0.0001
136.9188,0.0002
136.9194,0.0003
136.92,0.0004
136.9206,0.0005
136.9212,0.0007
136.9218,0.0008
136.9224,0.001
136.9229,0.0011
136.9235,0.0013
136.9241,0.0014
136.9247,0.0015
136.9253,0.0016
136.9259,0.0017
136.9265,0.0017
136.9271,0.0017
136.9276,0.0017
136.9282,0.0017
136.9288,0.0016
136.9294,0.0015
136.93,0.0014
136.9306,0.0012
136.9312,0.0011
136.9318,0.0009
136.9324,0.0008
136.9329,0.0006
136.9335,0.0005
136.9341,0.0004
136.9347,0.0003
136.9353,0.0002
136.9359,0.0001
136.9365,0
136.9371,0
136.9376,-0.0001
136.9382,-0.0001
136.9388,-0.0001
136.9394,-0.0001
136.94,-0.0001
136.9406,-0.0001
136.9412,-0.0001
136.9418,-0.0001
136.9424,-0.0001
136.9429,-0.0001
136.9435,-0.0001
136.9441,-0.0001
136.9447,0
136.9453,0
136.9459,0.0001
136.9465,0.0002
136.9471,0.0002
136.9476,0.0003
136.9482,0.0004
136.9488,0.0006
136.9494,0.0007
136.95,0.0008
136.9506,0.001
136.9512,0.0011
136.9518,0.0012
136.9524,0.0014
136.9529,0.0015
136.9535,0.0016
136.9541,0.0016
136.9547,0.0017
136.9553,0.0017
136.9559,0.0017
136.9565,0.0017
136.9571,0.0017
136.9576,0.0016
136.9582,0.0015
136.9588,0.0015
136.9594,0.0013
136.96,0.0012
136.9606,0.0011
136.9612,0.001
136.9618,0.0009
136.9624,0.0008
136.9629,0.0007
136.9635,0.0006
136.9641,0.0006
136.9647,0.0005
136.9653,0.0005
136.9659,0.0005
136.9665,0.0005
136.9671,0.0005
136.9676,0.0005
136.9682,0.0005
136.9688,0.0005
136.9694,0.0005
136.97,0.0005
136.9706,0.0006
136.9712,0.0006
136.9718,0.0006
136.9724,0.0006
136.9729,0.0006
136.9735,0.0005
136.9741,0.0005
136.9747,0.0005
136.9753,0.0005
136.9759,0.0004
136.9765,0.0004
136.9771,0.0004
136.9776,0.0003
136.9782,0.0003
136.9788,0.0002
136.9794,0.0001
136.98,0.0001
136.9806,0.0001
136.9812,0
136.9818,0
136.9824,0
136.9829,0
136.9835,0
136.9841,0.0001
136.9847,0.0002
136.9853,0.0003
136.9859,0.0004
136.9865,0.0005
136.9871,0.0006
136.9876,0.0008
136.9882,0.0009
136.9888,0.0011
136.9894,0.0012
136.99,0.0013
136.9906,0.0014
136.9912,0.0015
136.9918,0.0016
136.9924,0.0017
136.9929,0.0017
136.9935,0.0017
136.9941,0.0016
136.9947,0.0016
136.9953,0.0015
136.9959,0.0013
136.9965,0.0012
136.9971,0.0011
136.9976,0.0009
136.9982,0.0008
136.9988,0.0006
136.9994,0.0005
137,0.0003
137.0006,0.0002
137.0012,0.0001
137.0018,0
137.0024,0
137.0029,-0.0001
137.0035,-0.0001
137.0041,-0.0001
137.0047,-0.0001
137.0053,0
137.0059,0
137.0065,0.0001
137.0071,0.0001
137.0076,0.0002
137.0082,0.0002
137.0088,0.0003
137.0094,0.0003
137.01,0.0004
137.0106,0.0004
137.0112,0.0005
137.0118,0.0005
137.0124,0.0006
137.0129,0.0006
137.0135,0.0007
137.0141,0.0007
137.0147,0.0008
137.0153,0.0008
137.0159,0.0008
137.0165,0.0009
137.0171,0.0009
137.0176,0.0009
137.0182,0.001
137.0188,0.001
137.0194,0.001
137.02,0.0011
137.0206,0.0011
137.0212,0.0011
137.0218,0.0012
137.0224,0.0012
137.0229,0.0012
137.0235,0.0013
137.0241,0.0014
137.0247,0.0014
137.0253,0.0015
137.0259,0.0015
137.0265,0.0016
137.0271,0.0016
137.0276,0.0017
137.0282,0.0017
137.0288,0.0017
137.0294,0.0018
137.03,0.0018
137.0306,0.0018
137.0312,0.0017
137.0318,0.0017
137.0324,0.0017
137.0329,0.0016
137.0335,0.0015
137.0341,0.0014
137.0347,0.0013
137.0353,0.0012
137.0359,0.0011
137.0365,0.0011
137.0371,0.001
137.0376,0.0009
137.0382,0.0008
137.0388,0.0007
137.0394,0.0006
137.04,0.0006
137.0406,0.0005
137.0412,0.0004
137.0418,0.0004
137.0424,0.0003
137.0429,0.0002
137.0435,0.0002
137.0441,0.0001
137.0447,0.0001
137.0453,0
137.0459,0
137.0465,-0.0001
137.0471,-0.0001
137.0476,-0.0001
137.0482,-0.0001
137.0488,-0.0001
137.0494,-0.0001
137.05,0
137.0506,0.0001
137.0512,0.0002
137.0518,0.0003
137.0524,0.0004
137.0529,0.0006
137.0535,0.0007
137.0541,0.0009
137.0547,0.001
137.0553,0.0011
137.0559,0.0013
137.0565,0.0014
137.0571,0.0015
137.0576,0.0016
137.0582,0.0016
137.0588,0.0017
137.0594,0.0017
137.06,0.0017
137.0606,0.0016
137.0612,0.0016
137.0618,0.0015
137.0624,0.0014
137.0629,0.0014
137.0635,0.0013
137.0641,0.0012
137.0647,0.0011
137.0653,0.001
137.0659,0.0009
137.0665,0.0008
137.0671,0.0007
137.0676,0.0006
137.0682,0.0006
137.0688,0.0005
137.0694,0.0005
137.07,0.0005
137.0706,0.0005
137.0712,0.0004
137.0718,0.0004
137.0724,0.0004
137.0729,0.0004
137.0735,0.0004
137.0741,0.0004
137.0747,0.0005
137.0753,0.0005
137.0759,0.0005
137.0765,0.0005
137.0771,0.0005
137.0776,0.0005
137.0782,0.0005
137.0788,0.0005
137.0794,0.0005
137.08,0.0005
137.0806,0.0005
137.0812,0.0005
137.0818,0.0005
137.0824,0.0005
137.0829,0.0005
137.0835,0.0005
137.0841,0.0005
137.0847,0.0005
137.0853,0.0005
137.0859,0.0005
137.0865,0.0006
137.0871,0.0006
137.0876,0.0007
137.0882,0.0007
137.0888,0.0008
137.0894,0.0009
137.09,0.001
137.0906,0.001
137.0912,0.0011
137.0918,0.0012
137.0924,0.0013
137.0929,0.0014
137.0935,0.0014
137.0941,0.0015
137.0947,0.0016
137.0953,0.0016
137.0959,0.0017
137.0965,0.0017
137.0971,0.0017
137.0976,0.0017
137.0982,0.0018
137.0988,0.0018
137.0994,0.0018
137.1,0.0018
137.1006,0.0018
137.1012,0.0018
137.1018,0.0018
137.1024,0.0018
137.1029,0.0018
137.1035,0.0018
137.1041,0.0018
137.1047,0.0017
137.1053,0.0017
137.1059,0.0016
137.1065,0.0016
137.1071,0.0015
137.1076,0.0014
137.1082,0.0013
137.1088,0.0011
137.1094,0.001
137.11,0.0009
137.1106,0.0007
137.1112,0.0006
137.1118,0.0005
137.1124,0.0003
137.1129,0.0002
137.1135,0.0001
137.1141,0.0001
137.1147,0
137.1153,0
137.1159,0.0001
137.1165,0.0001
137.1171,0.0002
137.1176,0.0003
137.1182,0.0004
137.1188,0.0005
137.1194,0.0006
137.12,0.0008
137.1206,0.0009
137.1212,0.0011
137.1218,0.0012
137.1224,0.0014
137.1229,0.0015
137.1235,0.0015
137.1241,0.0016
137.1247,0.0017
137.1253,0.0017
137.1259,0.0017
137.1265,0.0016
137.1271,0.0016
137.1276,0.0015
137.1282,0.0014
137.1288,0.0013
137.1294,0.0012
137.13,0.0011
137.1306,0.001
137.1312,0.0009
137.1318,0.0008
137.1324,0.0008
137.1329,0.0007
137.1335,0.0006
137.1341,0.0006
137.1347,0.0006
137.1353,0.0005
137.1359,0.0005
137.1365,0.0006
137.1371,0.0006
137.1376,0.0006
137.1382,0.0007
137.1388,0.0007
137.1394,0.0008
137.14,0.0008
137.1406,0.0009
137.1412,0.0009
137.1418,0.001
137.1424,0.001
137.1429,0.0011
137.1435,0.0011
137.1441,0.0011
137.1447,0.0012
137.1453,0.0012
137.1459,0.0012
137.1465,0.0012
137.1471,0.0012
137.1476,0.0012
137.1482,0.0012
137.1488,0.0012
137.1494,0.0012
137.15,0.0012
137.1506,0.0012
137.1512,0.0012
137.1518,0.0012
137.1524,0.0012
137.1529,0.0012
137.1535,0.0012
137.1541,0.0012
137.1547,0.0013
137.1553,0.0013
137.1559,0.0014
137.1565,0.0014
137.1571,0.0014
137.1576,0.0015
137.1582,0.0015
137.1588,0.0016
137.1594,0.0016
137.16,0.0016
137.1606,0.0017
137.1612,0.0017
137.1618,0.0017
137.1624,0.0017
137.1629,0.0017
137.1635,0.0017
137.1641,0.0017
137.1647,0.0017
137.1653,0.0016
137.1659,0.0016
137.1665,0.0016
137.1671,0.0015
137.1676,0.0015
137.1682,0.0015
137.1688,0.0014
137.1694,0.0014
137.17,0.0014
137.1706,0.0013
137.1712,0.0013
137.1718,0.0012
137.1724,0.0012
137.1729,0.0011
137.1735,0.001
137.1741,0.0009
137.1747,0.0008
137.1753,0.0008
137.1759,0.0007
137.1765,0.0006
137.1771,0.0005
137.1776,0.0004
137.1782,0.0003
137.1788,0.0002
137.1794,0.0001
137.18,0.0001
137.1806,0.0001
137.1812,0.0001
137.1818,0.0001
137.1824,0.0001
137.1829,0.0001
137.1835,0.0002
137.1841,0.0003
137.1847,0.0003
137.1853,0.0004
137.1859,0.0005
137.1865,0.0006
137.1871,0.0007
137.1876,0.0008
137.1882,0.0009
137.1888,0.001
137.1894,0.001
137.19,0.0011
137.1906,0.0012
137.1912,0.0012
137.1918,0.0013
137.1924,0.0013
137.1929,0.0014
137.1935,0.0014
137.1941,0.0015
137.1947,0.0015
137.1953,0.0016
137.1959,0.0016
137.1965,0.0016
137.1971,0.0017
137.1976,0.0017
137.1982,0.0017
137.1988,0.0017
137.1994,0.0017
137.2,0.0016
137.2006,0.0016
137.2012,0.0016
137.2018,0.0015
137.2024,0.0014
137.2029,0.0014
137.2035,0.0013
137.2041,0.0012
137.2047,0.0011
137.2053,0.001
137.2059,0.0009
137.2065,0.0009
137.2071,0.0008
137.2076,0.0007
137.2082,0.0007
137.2088,0.0007
137.2094,0.0006
137.21,0.0006
137.2106,0.0007
137.2112,0.0007
137.2118,0.0007
137.2124,0.0008
137.2129,0.0008
137.2135,0.0009
137.2141,0.0009
137.2147,0.001
137.2153,0.001
137.2159,0.0011
137.2165,0.0011
137.2171,0.0012
137.2176,0.0012
137.2182,0.0012
137.2188,0.0012
137.2194,0.0011
137.22,0.0011
137.2206,0.001
137.2212,0.001
137.2218,0.0009
137.2224,0.0008
137.2229,0.0007
137.2235,0.0006
137.2241,0.0005
137.2247,0.0004
137.2253,0.0003
137.2259,0.0002
137.2265,0.0002
137.2271,0.0001
137.2276,0.0001
137.2282,0.0001
137.2288,0
137.2294,0
137.23,0
137.2306,0
137.2312,0.0001
137.2318,0.0001
137.2324,0.0001
137.2329,0.0002
137.2335,0.0002
137.2341,0.0002
137.2347,0.0003
137.2353,0.0003
137.2359,0.0004
137.2365,0.0004
137.2371,0.0005
137.2376,0.0005
137.2382,0.0006
137.2388,0.0007
137.2394,0.0007
137.24,0.0008
137.2406,0.0009
137.2412,0.001
137.2418,0.0011
137.2424,0.0012
137.2429,0.0013
137.2435,0.0013
137.2441,0.0014
137.2447,0.0015
137.2453,0.0016
137.2459,0.0016
137.2465,0.0016
137.2471,0.0017
137.2476,0.0017
137.2482,0.0017
137.2488,0.0017
137.2494,0.0017
137.25,0.0017
137.2506,0.0017
137.2512,0.0017
137.2518,0.0017
137.2524,0.0017
137.2529,0.0017
137.2535,0.0017
137.2541,0.0017
137.2547,0.0017
137.2553,0.0017
137.2559,0.0017
137.2565,0.0016
137.2571,0.0016
137.2576,0.0016
137.2582,0.0016
137.2588,0.0015
137.2594,0.0015
137.26,0.0014
137.2606,0.0014
137.2612,0.0014
137.2618,0.0013
137.2624,0.0013
137.2629,0.0013
137.2635,0.0012
137.2641,0.0012
137.2647,0.0012
137.2653,0.0012
137.2659,0.0012
137.2665,0.0012
137.2671,0.0012
137.2676,0.0012
137.2682,0.0012
137.2688,0.0012
137.2694,0.0012
137.27,0.0013
137.2706,0.0013
137.2712,0.0013
137.2718,0.0013
137.2724,0.0013
137.2729,0.0013
137.2735,0.0013
137.2741,0.0012
137.2747,0.0012
137.2753,0.0011
137.2759,0.0011
137.2765,0.001
137.2771,0.0009
137.2776,0.0008
137.2782,0.0007
137.2788,0.0006
137.2794,0.0005
137.28,0.0004
137.2806,0.0004
137.2812,0.0003
137.2818,0.0002
137.2824,0.0001
137.2829,0.0001
137.2835,0.0001
137.2841,0.0001
137.2847,0.0001
137.2853,0.0001
137.2859,0.0002
137.2865,0.0003
137.2871,0.0004
137.2876,0.0005
137.2882,0.0007
137.2888,0.0008
137.2894,0.0009
137.29,0.0011
137.2906,0.0012
137.2912,0.0013
137.2918,0.0014
137.2924,0.0015
137.2929,0.0016
137.2935,0.0016
137.2941,0.0017
137.2947,0.0017
137.2953,0.0017
137.2959,0.0017
137.2965,0.0017
137.2971,0.0017
137.2976,0.0016
137.2982,0.0016
137.2988,0.0016
137.2994,0.0015
137.3,0.0015
137.3006,0.0014
137.3012,0.0014
137.3018,0.0013
137.3024,0.0012
137.3029,0.0012
137.3035,0.0011
137.3041,0.0011
137.3047,0.001
137.3053,0.0009
137.3059,0.0009
137.3065,0.0008
137.3071,0.0007
137.3076,0.0006
137.3082,0.0005
137.3088,0.0004
137.3094,0.0004
137.31,0.0003
137.3106,0.0002
137.3112,0.0002
137.3118,0.0001
137.3124,0.0001
137.3129,0.0001
137.3135,0
